Family,Model,Verb,Command,Description,SCPI,SCPI (short),Arguments,Arg kind,Arg values,Instance params,Group,Subsystem,Returns,Return type,Return unit,Return fields,SCPI statements,Unverified,File
Power,66101A,SET,Set_Trigger_Link,Set trigger link,TRIG:LINK <value>,,value,bool,OFF; ON,,,TRIG,,,,,1,yes,Power/66101A/commands.json
Power,66101A,SET,Set_Trigger_Source,Set trigger source,TRIG:SOUR <value>,,value,enum,,,,TRIG,,,,,1,yes,Power/66101A/commands.json
Power,66101A,SET,Set_Trigger_Start_Delay,This command sets the time delay between the detection of an event on the specified trigger source and the start of any corresponding trigger action on the power module’s output,TRIGger:STARt:DELay <value>,TRIG:STAR:DEL <value>,value,numeric,,,,TRIG,,,,,1,yes,Power/66101A/commands.json
Power,66101A,SET,Set_Trigger_Start_Link,This command specifies which event conditions within the power module are linked to trigger source events when LINK is the parameter of the TRIG:SOUR command,TRIG:STAR:LINK <value>,,value,bool,OFF; ON,,,TRIG,,,,,1,yes,Power/66101A/commands.json
Power,66101A,SET,Set_Trigger_Start_Source,This command selects the power module input trigger source as follows,TRIGger:STARt:SOURce <value>,TRIG:STAR:SOUR <value>,value,enum,,,,TRIG,,,,,1,yes,Power/66101A/commands.json
Power,66101A,SET,Set_Voltage_Alc_Source,Set voltage alc source,VOLT:ALC:SOUR <value>,,value,enum,,,,VOLT,,,,,1,yes,Power/66101A/commands.json
Power,66101A,SET,Set_Voltage_Protection,Query Indicator,VOLT:PROT <value>,,value,numeric,,,,VOLT,,,,,1,yes,Power/66101A/commands.json
Power,66101A,SET,Set_Voltage_Sense_Source,Set voltage sense source,VOLT:SENS:SOUR <value>,,value,enum,,,,VOLT,,,,,1,yes,Power/66101A/commands.json
Power,66101A,SET,Set_Voltage_Trigger,Set voltage trigger,VOLT:TRIG <value>,,value,numeric,,,,VOLT,,,,,1,yes,Power/66101A/commands.json
Power,66102A,DO,Clear_Protection,Clear Protection,INST:NSEL <chan>;OUTP:PROT:CLE,,,,,chan,Output Control,,,,,,2,,Power/66102A/commands.json
Power,66102A,DO,Clear_Status,Clear Status,*CLS,,,,,,Common Commands,Common,,,,,1,,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Aut,Do calibrate aut,CAL:AUT,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Current,Do calibrate current,CAL:CURR,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Current_Data,This command can only be used in the calibration mode,CAL:CURR:DATA,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Current_Level,This command can only be used in the calibration mode,CAL:CURR:LEV,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Passcode,"If the password is set to 0, password protection is removed and the ability to enter the calibration mode is unrestricted",CAL:PASS,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Sav,Do calibrate sav,CAL:SAV,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Voltage,Do calibrate voltage,CAL:VOLT,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Voltage_Data,This command can only be used in the calibration mode,CAL:VOLT:DATA,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Voltage_Level,This command can only be used in the calibration mode,CAL:VOLT:LEV,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Calibrate_Voltage_Protection,Do calibrate voltage protection,CAL:VOLT:PROT,,,,,,,CAL,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Current_Immediate,Do current immediate,CURR:IMM,,,,,,,CURR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Current_Level,Do current level,CURR:LEV,,,,,,,CURR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Current_Level_Immediate,Do current level immediate,CURR:LEV:IMM,,,,,,,CURR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Current_Level_Trigger,Trigger Subsystem,CURR:LEV:TRIG,,,,,,,CURR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Current_List,Do current list,CURR:LIST,,,,,,,CURR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Current_Mode,Do current mode,CURR:MODE,,,,,,,CURR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Current_Mode_List,Do current mode list,CURR:MODE:LIST,,,,,,,CURR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Current_Protection,Do current protection,CURRent:PROTection,CURR:PROT,,,,,,CURR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Display_Status,Do display status,DISP:STAT,,,,,,,DISP,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Immediate_Amplitude,This command directly programs the immediate current level of the power module,:IMMediate:AMPLitude,:IMM:AMPL,,,,,,IMM,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Initiate_Immediate,subsequent trigger action,INIT:IMM,,,,,,,INIT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_List_Count,Do list count,LIST:COUN,,,,,,,LIST,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_List_Current,Do list current,LIST:CURR,,,,,,,LIST,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_List_Dwel,Do list dwel,LIST:DWEL,,,,,,,LIST,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_List_Step,Do list step,LIST:STEP,,,,,,,LIST,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_List_Voltage,Do list voltage,LIST:VOLT,,,,,,,LIST,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Opc,Do opc,*OPC,,,,,,,Common,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Output_Dfi,Do output dfi,OUTP:DFI,,,,,,,OUTP,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Output_Protection,Do output protection,OUTP:PROT,,,,,,,OUTP,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Output_Ttltrg,Do output ttltrg,OUTP:TTLT,,,,,,,OUTP,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Protection_Clear,The Effect of Optional Headers,PROTECTION:CLEAR,PROT:CLE,,,,,,PROTECTION,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_Current_Level,This command directly programs the immediate current level of the power module,SOURce:CURRent:LEVel,SOUR:CURR:LEV,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_Current_Level_Trigger,This command programs the pending triggered current level of the power module,SOURce:CURRent:LEVel:TRIGgered,SOUR:CURR:LEV:TRIG,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_Currlev_Trigger,RST Value _See Table 3-2_,SOURce:CURRent:LEVel:TRIGgered,SOUR:CURR:LEV:TRIG,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_List,Conventions,SOURce:LIST,SOUR:LIST,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_List_Current,This command specifies the output current points in a list,SOURce:LIST:CURRent,SOUR:LIST:CURR,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_List_Voltage,This command specifies the output voltage points in a list,SOURce:LIST:VOLTage,SOUR:LIST:VOLT,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_Voltage_Level,This command directly programs the immediate voltage level of the power module,SOURce:VOLTage:LEVel,SOUR:VOLT:LEV,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_Voltage_Level_Immediate_Amplitude,Do source voltage level immediate amplitude,SOUR:VOLT:LEV:IMM:AMPL,,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_Voltage_Level_Trigger,This command programs the pending triggered voltage level of the power module,SOURce:VOLTage:LEVel:TRIGgered,SOUR:VOLT:LEV:TRIG,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_Voltage_Protection,"- Status Reporting"")",SOURce:VOLTage:PROTection,SOUR:VOLT:PROT,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Source_Voltlev_Trigger,Do source voltlev trigger,SOURce:VOLTage:LEVel:TRIGgered,SOUR:VOLT:LEV:TRIG,,,,,,SOUR,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Status_Pre,Status Registers,STAT:PRE,,,,,,,STAT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Trigger_Immediate,Do trigger immediate,TRIG:IMM,,,,,,,TRIG,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Trigger_Start_Immediate,1. Initiate a pending level change as specified by CURR[:LEV]:TRIG or VOLT[:LEV]:TRIG,TRIGger:STARt:IMMediate,TRIG:STAR:IMM,,,,,,TRIG,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Ttltrg_Link,Do ttltrg link,TTLT:LINK,,,,,,,TTLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Voltage_Immediate,Do voltage immediate,VOLT:IMM,,,,,,,VOLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Voltage_Level,Do voltage level,VOLT:LEV,,,,,,,VOLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Voltage_Level_Immediate,Do voltage level immediate,VOLT:LEV:IMM,,,,,,,VOLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Voltage_Level_Trigger,Trigger Subsystem,VOLT:LEV:TRIG,,,,,,,VOLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Voltage_List,SCPI Command Completion,VOLT:LIST,,,,,,,VOLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Voltage_Mode,Do voltage mode,VOLT:MODE,,,,,,,VOLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Voltage_Protection_Level,Do voltage protection level,VOLT:PROT:LEV,,,,,,,VOLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Voltage_Tiug,Do voltage tiug,VOLT:TIUG,,,,,,,VOLT,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Do_Wai,Do wai,*WAI,,,,,,,Common,,,,,1,yes,Power/66102A/commands.json
Power,66102A,DO,Output_OFF,Output OFF,INST:NSEL <chan>;OUTP OFF,,,,,chan,Output Control,OUTPut,,,,,2,,Power/66102A/commands.json
Power,66102A,DO,Output_ON,Output ON,INST:NSEL <chan>;OUTP ON,,,,,chan,Output Control,OUTPut,,,,,2,,Power/66102A/commands.json
Power,66102A,DO,Reset_Module,Reset Module,INST:NSEL <chan>;*RST,,,,,chan,Output Control,,,,,,2,,Power/66102A/commands.json
Power,66102A,DO,S1_OFF,S1 OFF,INST:NSEL 1;OUTP OFF,,,,,,Individual Output Control,,,,,,2,,Power/66102A/commands.json
Power,66102A,DO,S1_ON,S1 ON,INST:NSEL 1;OUTP ON,,,,,,Individual Output Control,,,,,,2,,Power/66102A/commands.json
Power,66102A,DO,Select_Channel,Select Channel,INST:NSEL <chan>,,,,,chan,Channel Selection,INSTrument,,,,,1,,Power/66102A/commands.json
Power,66102A,DO,System_Reset,System Reset,*RST,,,,,,Common Commands,Common,,,,,1,,Power/66102A/commands.json
Power,66102A,DO,Trigger_Immediate,Trigger Immediate,*TRG,,,,,,Trigger System,TRIGger,,,,,1,,Power/66102A/commands.json
Power,66102A,NAB,Get_Calibrate_Status,RST Value OFF,CALibrate:STATe?,CAL:STAT?,,,,,,CAL,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Current_Trigger,Get current trigger,CURR:TRIG?,,,,,,,CURR,1,NR3,A,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Display_Window_Status,This command turns the power module optional front panel voltage and current displays on and off,DISPlay:WINDow:STAT?,DISP:WIND:STAT?,,,,,,DISP,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Ese,Get ese,*ESE?,,,,,,,Common,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Esr,Get esr,*ESR?,,,,,,,Common,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Idn,Get idn,*IDN?,,,,,,,Common,1,AARD,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Immediate_Amplitude,RST Value Table 3-2,:IMMediate:AMPlitude?,:IMM:AMP?,,,,,,IMM,1,,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Initiate_Continuous,Get initiate continuous,INITiate:CONTinuous?,INIT:CONT?,,,,,,INIT,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_List_Current_Points,Get list current points,LIST:CURR:POIN?,,,,,,,LIST,1,NR1,A,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_List_Dwel_Points,Get list dwel points,LIST:DWEL:POIN?,,,,,,,LIST,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_List_Voltage_Points,Get list voltage points,LIST:VOLT:POIN?,,,,,,,LIST,1,NR1,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Opc,Get opc,*OPC?,,,,,,,Common,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Opt,Get opt,*OPT?,,,,,,,Common,1,AARD,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Dfi_Link,This command specifies which events within the power module are linked to DFI source events,OUTPut:DFI:LINK?,OUTP:DFI:LINK?,,,,,,OUTP,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Dfi_Source,This command selects the source for DFI events,OUTPut:DFI:SOUR?,OUTP:DFI:SOUR?,,,,,,OUTP,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Dfi_Status,This command enables or disables the discrete fault indicator (DFI) signal to the power module backplane,OUTPut:DFI:STATe?,OUTP:DFI:STAT?,,,,,,OUTP,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Protection_Delay,Get output protection delay,OUTPut:PROTection:DELay?,OUTP:PROT:DEL?,,,,,,OUTP,1,NR3,s,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Relay,Output Subsystem,OUTP:REL?,,,,,,,OUTP,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Relay_Polarity,This command is valid only if the power module is configured for the optional relay connector,OUTPut:RELay:POLarity?,OUTP:REL:POL?,,,,,,OUTP,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Relay_Status,This command is valid only if the power module is configured for the optional relay connector,OUTP:REL:STAT?,,,,,,,OUTP,1,BOOL,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Status,"If the power module is configured to use the relay option, the command opens the relay contacts when the output is disabled and closes them when it is enabled",OUTPut:STATe?,OUTP:STAT?,,,,,,OUTP,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Ttltrg_Link,Get output ttltrg link,OUTP:TTLT:LINK?,,,,,,,OUTP,1,BOOL,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Ttltrg_Source,Get output ttltrg source,OUTP:TTLT:SOUR?,,,,,,,OUTP,1,CRD,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Output_Ttltrg_Status,"This command enables or disables the power module Trigger Out signal, which is available at a BNC connector on the rear of the mainframe",OUTP:TTLT:STAT?,,,,,,,OUTP,1,BOOL,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Psc,Get psc,*PSC?,,,,,,,Common,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Questionable_Event,Get questionable event,QUES:EVEN?,,,,,,,QUES,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Current_Level_Immediate_Amplitude,Get source current level immediate amplitude,SOUR:CURR:LEV:IMM:AMPL?,,,,,,,SOUR,1,NR3,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Current_Level_Trigger_Amplitude,Get source current level trigger amplitude,SOUR:CURR:LEV:TRIG:AMPL?,,,,,,,SOUR,1,NR3,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Current_Mode,"LIST:CURR . If the LIST parameter is used, then the output current may be changed by the subsequent execution of a list",SOURce:CURRent:MODE?,SOUR:CURR:MODE?,,,,,,SOUR,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Current_Protection_Status,This command enables or disables the power module overcurrent (OC) protection function,SOURce:CURRent:PROTection:STATe?,SOUR:CURR:PROT:STAT?,,,,,,SOUR,1,NR3,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_List_Count,This command sets the number of times that the list is executed before it is completed,SOURce:LIST:COUNt?,SOUR:LIST:COUN?,,,,,,SOUR,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_List_Current_Points,This query returns the number of points specified in LIST:CURR,SOURce:LIST:CURRent:POINts?,SOUR:LIST:CURR:POIN?,,,,,,SOUR,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_List_Dwel,"- If LIST:STEP ONCE has been programmed, the output remains at the present level until a trigger sequences the next point in the list",SOUR:LIST:DWEL?,,,,,,,SOUR,1,,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_List_Dwel_Points,Get source list dwel points,SOUR:LIST:DWEL:POIN?,,,,,,,SOUR,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_List_Dwfl_Points,This query returns the number of points specified in LIST:DWEL,SOURce:LIST:DWFL1:POINts?,SOUR:LIST:DWFL1:POIN?,,,,,,SOUR,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_List_Step,"In either mode, triggers that occur during a dwell interval are ignored",SOUR:LIST:STEP?,,,,,,,SOUR,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_List_Voltage_Points,This query returns the number of points specified in LIST:VOLT,SOURce:LIST:VOLTage:POINts?,SOUR:LIST:VOLT:POIN?,,,,,,SOUR,1,NR1,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Voltage_Level_Trigger_Amplitude,Get source voltage level trigger amplitude,SOUR:VOLT:LEV:TRIG:AMPL?,,,,,,,SOUR,1,NR3,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Voltage_Mode,"LIST:VOLT . If the LIST parameter is used, then the output voltage may be changed by the subsequent execution of a list",SOURce:VOLTage:MODE?,SOUR:VOLT:MODE?,,,,,,SOUR,1,CRD,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Voltage_Protection_Level,Get source voltage protection level,SOUR:VOLT:PROT:LEV?,,,,,,,SOUR,1,NR3,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Voltage_Sense,Get source voltage sense,SOUR:VOLT:SENS?,,,,,,,SOUR,1,NR3,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Source_Voltage_Sense_Source,This command reads the state of the power module output connector remote sense switch,SOURce:VOLTage:SENSe:SOURce?,SOUR:VOLT:SENS:SOUR?,,,,,,SOUR,1,CRD,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Souri_Voltage_Level_Immediate_Amplitude,Get souri voltage level immediate amplitude,SOURI:VOLT:LEV:IMM:AMPL?,SOUR:VOLT:LEV:IMM:AMPL?,,,,,,SOURI,1,NR3,V,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Sre,Get sre,*SRE?,,,,,,,Common,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Operation,Register Commands,STAT:OPER?,,,,,,,STAT,1,CRD,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Operation_Condition,This command returns the value of the Operation Condition register,STAT:OPER:COND?,,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Operation_Enable,This command and its query set and read the value of the Operation Enable register,STAT:OPER:ENAB?,,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Operation_Event,This query returns the value of the Operation Event register,STAT:OPER:EVEN?,,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Operation_Ntransition,corresponding Operation Event register,STAT:OPER:NTR?,,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Operation_Ptransition,corresponding Operation Event register,STAT:OPER:PTR?,,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Questionable,Register Commands,STAT:QUES?,,,,,,,STAT,1,,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Questionable_Enable,This command sets or reads the value of the Questionable Enable register,STAT:QUES:ENAB?,,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Questionable_Event,This command returns the value of the Questionable Event register,STAT:QUES:EVEN?,,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Questionable_Ntransition,corresponding Questionable Event register,STATus:QUEStionable:NTRansition?,STAT:QUES:NTR?,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Status_Questionable_Ptransition,Register Commands,STATus:QUEStionable:PTRansitiion?,STAT:QUES:PTR?,,,,,,STAT,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_Stb,Get stb,*STB?,,,,,,,Common,1,NR1,,,1,yes,Power/66102A/commands.json
Power,66102A,NAB,Get_System_Version,This query returns the SCPI version number to which the power module complies,SYST:VERS?,,,,,,,SYST,1,,,,1,yes,Power/66102A/commands.json
